,Endereco,LATITUDE,LONGITUDE
14335,"rua juruaçú, SÃO BRAZ, Curitiba",-25.4152498,-49.34349109999999
14336,"rua pres. wenceslau braz, FAZENDINHA, Curitiba",-25.4808762,-49.3044253
14337,"rua jose vieira, CAMPO DE SANTANA, Curitiba",-25.5815472,-49.3211412
14338,"rua prof. nilo brandão, SÃO LOURENÇO, Curitiba",-25.3888899,-49.2644066
14339,"rua renê descartes, ABRANCHES, Curitiba",-25.3688028,-49.2677868
14340,"rua joão bom, CENTRO CÍVICO, Curitiba",-25.4080435,-49.2680929
14341,"rua regis bittencourt, FANNY, Curitiba",-25.4813871,-49.2638798
14342,"rua tv. santo antônio, CAMPO DE SANTANA, Curitiba",-25.4808762,-49.3044253
14343,"rua travessa santo antonio, TATUQUARA, Curitiba",-25.5647384,-49.3282697
14344,"rua des. vatél gonçalves pereira, SÍTIO CERCADO, Curitiba",-25.5363153,-49.2534729
14345,"rua treze de maio, ÁGUA VERDE, Curitiba",-25.4268053,-49.2717861
14346,"rua cel. joão guilherme guimarães, BOM RETIRO, Curitiba",-25.4101487,-49.2817842
14347,"rua ten. cel. benjamin lage, UBERABA, Curitiba",-25.4985509,-49.2185304
14348,"rua brig. eduardo gomes, PINHEIRINHO, Curitiba",-25.5194927,-49.28614109999999
14349,"rua pe. gaston, CIDADE INDUSTRIAL, Curitiba",-25.5138176,-49.3230955
14350,"rua silveira peixoto, BATEL, Curitiba",-25.4452933,-49.2852469
14351,"rua araújo porto alegre, GUABIROTUBA, Curitiba",-25.4571744,-49.247217
14352,"rua filós. huberto rohden, SÍTIO CERCADO, Curitiba",-25.5406027,-49.2737719
14353,"rua eng. ostoja roguski, JARDIM BOTÂNICO, Curitiba",-25.4416234,-49.2411384
14354,"rua omar raymundo picheth, PINHEIRINHO, Curitiba",-25.5096373,-49.277927
14355,"rua joão candido de oliveira junior, CIDADE INDUSTRIAL, Curitiba",-25.461198,-49.3518434
14356,"rua jardim botânico francisca maria garfunkel rischbieter, CAJURU, Curitiba",-25.4413645,-49.2486019
14357,"rua prof. ângelo antônio dallegrave, SANTO INÁCIO, Curitiba",-25.4266984,-49.3436289
14358,"rua getulio pires de arruda, CIDADE INDUSTRIAL, Curitiba",-25.5125248,-49.3343161
14359,"rua gen. carneiro, CENTRO, Curitiba",-25.4287147,-49.2603764
14360,"rua eugênio geraldo zeglin, TATUQUARA, Curitiba",-25.5692347,-49.3291528
14362,"rua mto. carlos frank, BOQUEIRÃO, Curitiba",-25.5200534,-49.2353157
14363,"rua pres. rodrigo otávio, HUGO LANGE, Curitiba",-25.4158218,-49.2436119
14364,"rua visconde de guarapuava, BIGORRILHO, Curitiba",-25.3907214,-51.4628097
14365,"rua rua 14, TATUQUARA, Curitiba",-25.5647384,-49.3282697
14366,"rua pres. kennedy, PORTÃO, Curitiba",-25.4289541,-49.267137
14367,"rua cel. vergínio leinig de mello, ABRANCHES, Curitiba",-25.3651248,-49.2751635
14368,"rua pe. francisco chylaszek, CIDADE INDUSTRIAL, Curitiba",-25.4353749,-49.3551783
14369,"rua reinaldo de carvalho - bola, GANCHINHO, Curitiba",-25.5564456,-49.2498556
14370,"rua joão emidio nogueira, TINGUI, Curitiba",-25.3835274,-49.2200555
14371,"rua dr. joão fleury da rocha, SÍTIO CERCADO, Curitiba",-25.5428066,-49.2671381
14372,"rua inácio lustosa, CENTRO, Curitiba",-25.4233618,-49.2757957
14373,"rua professor dr duilio anibal calderari, HUGO LANGE, Curitiba",-25.4224646,-49.2436835
14374,"rua professor alberto piekarz, CAJURU, Curitiba",-25.3337586,-49.2530036
14375,"rua santo túlio, SANTA FELICIDADE, Curitiba",-25.40513,-49.335538
14376,"rua mario marcondes lobo, UBERABA, Curitiba",-25.4982885,-49.2052421
14377,"rua são pio x, JUVEVÊ, Curitiba",-25.4095791,-49.2634982
14378,"rua edgar moutinho zandoná, CIDADE INDUSTRIAL, Curitiba",-25.4855977,-49.3434377
14379,"rua jorn. aramis milarch, TATUQUARA, Curitiba",-25.5669953,-49.3341009
14380,"rua pe. jacinto miensopust, CIDADE INDUSTRIAL, Curitiba",-25.4385711,-49.3568582
14381,"rua manoel guidolin, PILARZINHO, Curitiba",-25.3806431,-49.2998219
14382,"rua estr. delegado bruno de almeida, CAXIMBA, Curitiba",-25.6031512,-49.32605359999999
14383,"rua dr. aluízio frança, BIGORRILHO, Curitiba",-25.4257043,-49.3062225
14384,"rua desembargador lauro lima lopes, UMBARÁ, Curitiba",-25.5514026,-49.2469629
14385,"rua curitiba ponta grossa br-277, SÃO BRAZ, Curitiba",-25.4189771,-49.34834739999999
14386,"rua santa rita, BOQUEIRÃO, Curitiba",-25.4808762,-49.3044253
14387,"rua joão bettega, CIDADE INDUSTRIAL, Curitiba",-25.4913046,-49.3224021
14388,"rua pref. lothário meissner, GUABIROTUBA, Curitiba",-25.4440623,-49.2375015
14389,"rua jose da luz, PINHEIRINHO, Curitiba",-25.5198383,-49.2840616
14390,"rua marino pereira junior, ATUBA, Curitiba",-25.3799963,-49.19672629999999
14391,"rua clóvis edilberto d assumpção, BOA VISTA, Curitiba",-25.408955,-49.2472366
14392,"rua cleberson, CAJURU, Curitiba",-25.4601547,-49.2132111
14393,"rua dr joaquim meneleu de almeida torres, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
14394,"rua pe. anchieta, MERCÊS, Curitiba",-25.4283594,-49.2876293
14395,"rua angela costa bazzo, PILARZINHO, Curitiba",-25.3859325,-49.283458
14396,"rua álvaro bello sovinski, XAXIM, Curitiba",-25.4991698,-49.25965420000001
14397,"rua bittencourt, ALTO DA GLÓRIA, Curitiba",-25.4808762,-49.3044253
14398,"rua amaury lange silvério, PILARZINHO, Curitiba",-25.3902514,-49.2837433
14399,"rua presidente getúlio vargas, CRISTO REI, Curitiba",-27.0416321,-49.6213852
14400,"rua pe. anchieta, SANTA FELICIDADE, Curitiba",-25.4318071,-49.2959336
14401,"rua br. do serro azul, CENTRO, Curitiba",-25.4267186,-49.2707073
14402,"rua vereador jose maria de azevedo, ALTO BOQUEIRÃO, Curitiba",-25.532965,-49.22977059999999
14403,"rua julieta abrão sado, UBERABA, Curitiba",-25.4926051,-49.20408579999999
14404,"rua delegado armando josé azevedo lobo, PINHEIRINHO, Curitiba",-25.5320662,-49.2792429
14405,"rua cel. zacarias, PRADO VELHO, Curitiba",-25.4480629,-49.2569001
14406,"rua thirso del corso, CAMPO DE SANTANA, Curitiba",-25.5921458,-49.3222389
14407,"rua rua padre estanislau trzebiatowski, ALTO BOQUEIRÃO, Curitiba",-25.5210315,-49.2334323
14408,"rua ver. adeodato volpi, CAPÃO RASO, Curitiba",-25.4969005,-49.2923249
14409,"rua cel joão maria sobrinho, VISTA ALEGRE, Curitiba",-25.4014639,-49.29462969999999
14410,"rua padre natal pigato, SANTA FELICIDADE, Curitiba",-25.4020501,-49.33345629999999
14411,"rua nicolanor soares, CAPÃO RASO, Curitiba",-25.4943222,-49.3015075
14412,"rua cel. francisco heráclito dos santos, UBERABA, Curitiba",-25.4604724,-49.2334124
14413,"rua pe. antônio, ALTO DA GLÓRIA, Curitiba",-25.423079,-49.2652593
14414,"rua dep. pinheiro júnior, UMBARÁ, Curitiba",-25.5599711,-49.2837695
14415,"rua mal. rondon, CAPÃO RASO, Curitiba",-25.511165,-49.300933
14416,"rua joão de deus flores de paula, CAJURU, Curitiba",-25.4667878,-49.1903759
14417,"rua rio iguaçú, CENTRO CÍVICO, Curitiba",-25.4174893,-49.2687071
14418,"rua prof. pedro viriato parigot de souza, MOSSUNGUÊ, Curitiba",-25.4358787,-49.3265474
14419,"rua 1º de maio, PINHEIRINHO, Curitiba",-25.527816,-49.29186550000001
14420,"rua francisco braga, GUABIROTUBA, Curitiba",-25.4548518,-49.2432828
14421,"rua benedito siqueira branco, ALTO BOQUEIRÃO, Curitiba",-25.53427,-49.240236
14422,"rua josé picussa, AUGUSTA, Curitiba",-25.4738619,-49.3612131
14423,"rua oséas lazzari stoterau, SÍTIO CERCADO, Curitiba",-25.5360912,-49.278499
14424,"rua frei fabiano de cristo, JARDIM DAS AMÉRICAS, Curitiba",-25.4551294,-49.2330963
14425,"rua falcão, PINHEIRINHO, Curitiba",-25.5279268,-49.2738548
14426,"rua mons. celso, CENTRO, Curitiba",-25.4317002,-49.2704132
14427,"rua carlos eichhorn, CAJURU, Curitiba",-25.4647205,-49.197796
14428,"rua br cento e dezesseis, GUABIROTUBA, Curitiba",-25.4808762,-49.3044253
14429,"rua maria do carmo do amaral silva, PINHEIRINHO, Curitiba",-25.5199987,-49.2845021
14430,"rua josé sella, UMBARÁ, Curitiba",-25.5561898,-49.2753184
14431,"rua maria a zaramella grande, SANTA FELICIDADE, Curitiba",-25.3985138,-49.3335294
14432,"rua luigi scroccaro, UMBARÁ, Curitiba",-25.5621175,-49.2714189
14433,"rua roberto simonsen, GUABIROTUBA, Curitiba",-25.4575383,-49.2413397
14434,"rua pres. arthur da silva bernardes, SANTA QUITÉRIA, Curitiba",-25.4593389,-49.3025083
14435,"rua dr. bley zornig, BOQUEIRÃO, Curitiba",-25.5131678,-49.22919539999999
14436,"rua santa candida, TINGUI, Curitiba",-25.3695412,-49.2164026
14437,"rua aguinardo augustinho, CAMPO DE SANTANA, Curitiba",-25.5999918,-49.3310131
14438,"rua albino homann, SÃO BRAZ, Curitiba",-25.4200661,-49.3582596
14439,"rua antônio lino deconto, SÍTIO CERCADO, Curitiba",-25.5406817,-49.2654857
14440,"rua dr. benedicto siqueira branco, ALTO BOQUEIRÃO, Curitiba",-25.53427,-49.240236
14441,"rua br-116 - régis bittencourt, TATUQUARA, Curitiba",-25.548466,-49.3040397
14442,"rua joão leopoldo jacomel, CAJURU, Curitiba",-25.4460268,-49.1373599
14443,"rua melquiades silveira do valle, SÃO JOÃO, Curitiba",-25.4289541,-49.267137
14444,"rua elisa ducke warkentin, BOQUEIRÃO, Curitiba",-25.5078622,-49.260307
14445,"rua levino schier, PORTÃO, Curitiba",-25.4764614,-49.2917564
14446,"rua nita hubel, PINHEIRINHO, Curitiba",-25.5283706,-49.2997078
14447,"rua brig. franco, MERCÊS, Curitiba",-25.426149,-49.2857615
14448,"rua dos sábias, NOVO MUNDO, Curitiba",-25.4890253,-49.2941253
14449,"rua antônio f do nascimentoado, SANTA CÂNDIDA, Curitiba",-25.3690362,-49.2364955
14450,"rua sarg. francisco da silva cotrin, TATUQUARA, Curitiba",-25.5598713,-49.3159715
14451,"rua ísis sanson monte serrat, TATUQUARA, Curitiba",-25.557004,-49.3220816
14452,"rua dom manuel da silveira d elboux, CAJURU, Curitiba",-25.4316659,-49.22576979999999
14453,"rua das indústrias, CAPÃO RASO, Curitiba",-25.5023923,-49.2974872
14454,"rua roberto osório de almeida, CIDADE INDUSTRIAL, Curitiba",-25.5550366,-49.3186915
14455,"rua joão de paula cordeiro filho, NOVO MUNDO, Curitiba",-25.4917533,-49.3111401
14456,"rua semen úniga, SANTA CÂNDIDA, Curitiba",-25.3748984,-49.2439413
14457,"rua cap. souza franco, BATEL, Curitiba",-25.4358271,-49.29049699999999
14458,"rua lourenço tuletzki, CAMPO COMPRIDO, Curitiba",-25.455939,-49.3239346
14459,"rua antonio carlos suplicy de lacerda, UBERABA, Curitiba",-25.483105,-49.1959061
14460,"rua cel. joaquim antônio de azevedo, SÍTIO CERCADO, Curitiba",-25.5394404,-49.24864940000001
14461,"rua br-277 - curitiba / ponta grossa, SANTO INÁCIO, Curitiba",-25.4303651,-49.3327772
14462,"rua joão sebastião, SANTO INÁCIO, Curitiba",-25.4256109,-49.3228971
14463,"rua pref. rosaldo gomes mello leitão, CENTRO CÍVICO, Curitiba",-25.4156656,-49.26636269999999
14464,"rua dr. pedro zavaski, PINHEIRINHO, Curitiba",-25.5216933,-49.2707975
14465,"rua praça osório, CENTRO, Curitiba",-25.4326878,-49.2762228
14466,"rua diva castellano girardi, GANCHINHO, Curitiba",-25.5612572,-49.25553559999999
14467,"rua joão antônio braga cortes, FAZENDINHA, Curitiba",-25.4873226,-49.3293223
14468,"rua cel. hoche pedra pires, VILA IZABEL, Curitiba",-25.4542407,-49.3016732
14469,"rua stefano triska, ABRANCHES, Curitiba",-25.3594615,-49.276233
14470,"rua cel. enéas, SÃO FRANCISCO, Curitiba",-25.4279758,-49.2721825
14471,"rua delegado ricardo taborda ribas, UMBARÁ, Curitiba",-25.5511788,-49.2461242
14472,"rua mal. anor teixeira dos santos, BOA VISTA, Curitiba",-25.3808053,-49.2450825
14473,"rua marcia regina pavanelo, CAJURU, Curitiba",-25.4717898,-49.1894673
14474,"rua rua arthur manoel iversen, ALTO BOQUEIRÃO, Curitiba",-25.5235563,-49.2349419
14475,"rua dino brassac, UBERABA, Curitiba",-25.4976579,-49.2037363
14476,"rua isolde teixeira domingues, CAJURU, Curitiba",-25.4469337,-49.1999027
14477,"rua carlota mion, CAMPINA DO SIQUEIRA, Curitiba",-25.4421595,-49.3146162
14478,"rua infante d. henrique, CAPÃO RASO, Curitiba",-25.4971618,-49.2788201
14479,"rua barigui, SÃO BRAZ, Curitiba",-25.4189771,-49.34834739999999
14480,"rua coronel jackson pitombo cavalcante, BAIRRO ALTO, Curitiba",-37.0340769,-73.1404838
14481,"rua harry blas gomm, SEMINÁRIO, Curitiba",-25.4521419,-49.3086572
14482,"rua papa joão xxiii, CENTRO CÍVICO, Curitiba",-25.417984,-49.2696243
14483,"rua pedro rodrigues de lima, PINHEIRINHO, Curitiba",-25.5336697,-49.2773522
14484,"rua monalisa stefani, CAJURU, Curitiba",-25.4992006,-49.2047968
14485,"rua cel. francisco heráclito dos santos, JARDIM DAS AMÉRICAS, Curitiba",-25.4604724,-49.2334124
14486,"rua dr. júlio césar ribeiro de souza, HAUER, Curitiba",-25.480328,-49.2492137
14487,"rua pe. josé joaquim goral, ABRANCHES, Curitiba",-25.3829113,-49.2720001
14488,"rua dr. ozéas saraiva de araújo, UBERABA, Curitiba",-25.4890762,-49.2058799
14489,"rua sitio cercado, PINHEIRINHO, Curitiba",-25.527816,-49.29186550000001
14490,"rua antonio lacerda braga, CIDADE INDUSTRIAL, Curitiba",-25.5210493,-49.3259643
14491,"rua estrada velha barigui, CIDADE INDUSTRIAL, Curitiba",-25.4942291,-49.3450126
14492,"rua izolina alves de farias, GUABIROTUBA, Curitiba",-25.47444,-49.2433938
14493,"rua vitelio parzianello, PINHEIRINHO, Curitiba",-25.5238118,-49.2679751
14494,"rua joão lucca, SANTA FELICIDADE, Curitiba",-25.41208,-49.3299293
14495,"rua joanna costa, SANTA FELICIDADE, Curitiba",-25.4140355,-49.3181066
14496,"rua doutor joaquim amaral, UBERABA, Curitiba",-25.4692835,-49.2297869
14497,"rua elbe de macedo, PINHEIRINHO, Curitiba",-25.5336887,-49.2800243
14498,"rua ida leonor mazalotti siqueira, CIDADE INDUSTRIAL, Curitiba",-25.5412581,-49.3417457
14499,"rua josé bonifácio, SÃO FRANCISCO, Curitiba",-25.4284449,-49.2719876
14500,"rua pres. kennedy, GUAÍRA, Curitiba",-25.4706466,-49.2742891
14501,"rua xv novembro, CENTRO, Curitiba",-25.4285759,-49.2650078
14502,"rua joão obrzut, ORLEANS, Curitiba",-25.4259484,-49.3491442
14503,"rua parintins, PORTÃO, Curitiba",-25.4606894,-49.2952854
14504,"rua joão amaral de almeida, CIDADE INDUSTRIAL, Curitiba",-25.5185856,-49.3321334
14505,"rua iguaçu, ÁGUA VERDE, Curitiba",-25.4471259,-49.2823466
14506,"rua arcanjo são miguel, BARREIRINHA, Curitiba",-25.3755822,-49.25825769999999
14507,"rua ver. oswaldo nascimento bittencourt, XAXIM, Curitiba",-25.4985847,-49.26235639999999
14508,"rua astolpho macedo souza, BUTIATUVINHA, Curitiba",-25.406055,-49.3562317
14509,"rua synval stocchero, AUGUSTA, Curitiba",-25.4790947,-49.3566606
14510,"rua pe. francisco chylaszek, SANTA FELICIDADE, Curitiba",-25.4353749,-49.3551783
14511,"rua eng. benedicto saddock de sá, ATUBA, Curitiba",-25.3734085,-49.2102484
14512,"rua sebastião josé martins, CAMPO COMPRIDO, Curitiba",-25.437322,-49.3450897
14513,"rua cap. josé maria sobrinho, FANNY, Curitiba",-25.4803295,-49.2702549
14514,"rua tanimatsu hamasaki, UBERABA, Curitiba",-25.4981689,-49.20452179999999
14515,"rua arno feliciano de castilho, BOA VISTA, Curitiba",-25.4147371,-49.1976839
14516,"rua pitangas, UBERABA, Curitiba",-25.4754042,-49.2241486
14517,"rua pedro deconto, BIGORRILHO, Curitiba",-25.4273781,-49.2994446
14518,"rua da espanha, CENTRO CÍVICO, Curitiba",-25.4174893,-49.2687071
14519,"rua joão cláudio dos santos, BACACHERI, Curitiba",-25.3998567,-49.21842299999999
14520,"rua sete setembro, REBOUÇAS, Curitiba",-25.4383606,-49.2683224
14521,"rua jorn. alceu chichorro, BAIRRO ALTO, Curitiba",-25.4127693,-49.202939
14522,"rua com. franco, UBERABA, Curitiba",-25.4873523,-49.2182727
14523,"rua vespasiano gomes martins, TABOÃO, Curitiba",-25.3661809,-49.27873750000001
14524,"rua primo lourenço tosin, PORTÃO, Curitiba",-25.484828,-49.302215
14525,"rua ver. antônio carnasciali, BOQUEIRÃO, Curitiba",-25.4950492,-49.2468554
14526,"rua pres. carlos cavalcanti, CENTRO, Curitiba",-25.4254857,-49.2732076
14527,"rua jose osnki, CAJURU, Curitiba",-25.4601547,-49.2132111
14528,"rua dr. aluízio frança, SANTO INÁCIO, Curitiba",-25.4254907,-49.3063668
14529,"rua rua : paulo de andrade, CANGUIRI, Curitiba",-25.4808762,-49.3044253
14530,"rua des. hugo simas, BOM RETIRO, Curitiba",-25.4155858,-49.2789131
14531,"rua francisco derosso, PINHEIRINHO, Curitiba",-25.5165102,-49.256236
14532,"rua sen. roberto glaser, JARDIM DAS AMÉRICAS, Curitiba",-25.4686042,-49.2233145
14533,"rua antônio pastre, CIDADE INDUSTRIAL, Curitiba",-25.4995072,-49.3451298
14534,"rua cel. guilherme theodoro buest, UMBARÁ, Curitiba",-25.5521577,-49.2908145
14535,"rua adriana ribeiro, CIDADE INDUSTRIAL, Curitiba",-25.5316485,-49.3370745
14536,"rua sen. corrêia, CENTRO, Curitiba",-25.4289541,-49.267137
14537,"rua mal. floriano peixoto, CRISTO REI, Curitiba",-25.4798383,-49.2480005
14538,"rua prof. brazílio ovídio da costa, SANTA QUITÉRIA, Curitiba",-25.4635611,-49.3108598
14539,"rua moradias iguaçu, GANCHINHO, Curitiba",-25.4808762,-49.3044253
14540,"rua orphélia sette beraldin, GANCHINHO, Curitiba",-25.5572524,-49.245128
14541,"rua nções unidas, NÃO ENCONTRADO, Curitiba",-25.4289541,-49.267137
14542,"rua cap. leônidas marques, UBERABA, Curitiba",-25.4831982,-49.213651
14543,"rua fernando zibarth, CAJURU, Curitiba",-25.4648489,-49.1961413
14544,"rua graciane vieira lourenço, CAJURU, Curitiba",-25.4601547,-49.2132111
14545,"rua valdomiro maciel baptista, PINHEIRINHO, Curitiba",-25.5330276,-49.2886691
14546,"rua joram leprevost, CAMPO DE SANTANA, Curitiba",-25.6002387,-49.33062469999999
14547,"rua isaías ferreira da silva, CAJURU, Curitiba",-25.477367,-49.1953834
14548,"rua virgilio gomes cruzara, FERRARIA, Curitiba",-25.4638038,-49.39006060000001
14549,"rua br cento e dezesseis, GANCHINHO, Curitiba",-25.4808762,-49.3044253
14550,"rua alfredo pujol, CIDADE INDUSTRIAL, Curitiba",-25.4820227,-49.3459964
14551,"rua jornalista liones rocha, CAMPO DE SANTANA, Curitiba",-25.5941297,-49.3386662
14552,"rua prof. benedito nicolau dos santos, CENTRO CÍVICO, Curitiba",-25.4137754,-49.2686
14553,"rua da polônia, CRISTO REI, Curitiba",-25.43308,-49.2441663
14554,"rua luiz carlos maciel, CIDADE INDUSTRIAL, Curitiba",-25.486866,-49.3405155
14555,"rua prof. euro brandão, PORTÃO, Curitiba",-25.4765694,-49.2921272
14556,"rua joão maria ribas, SANTA QUITÉRIA, Curitiba",-25.4622075,-49.313979
14557,"rua dep. heitor alencar furtado, SANTA FELICIDADE, Curitiba",-25.4390153,-49.3339651
14558,"rua doutor jefferson isaac joao scheer, CAJURU, Curitiba",-25.4459002,-49.1995975
14559,"rua pintor ricardo krieguer, ATUBA, Curitiba",-25.3816717,-49.2062472
14560,"rua del. miguel zacarias, BOA VISTA, Curitiba",-25.3800417,-49.2460749
14561,"rua joão wadouski, SANTA CÂNDIDA, Curitiba",-25.374645,-49.2440288
14562,"rua conceiçao rocha dos santos, PORTÃO, Curitiba",-30.0346471,-51.2176584
14563,"rua lendalva barros ferreira, TATUQUARA, Curitiba",-25.4808762,-49.3044253
14564,"rua josé luiz demeterco, SÃO FRANCISCO, Curitiba",-25.4165867,-49.280468
14565,"rua joão meyhofer, CAJURU, Curitiba",-25.4601547,-49.2132111
14566,"rua professor rubens requiao, CASCATINHA, Curitiba",-25.4808762,-49.3044253
14567,"rua francisco szydlowski, CIDADE INDUSTRIAL, Curitiba",-25.4753745,-49.335915
14568,"rua olga linder marcon, CAJURU, Curitiba",-25.4470053,-49.2003589
14569,"rua antonio mariano de lima, ABRANCHES, Curitiba",-25.3819887,-49.27604609999999
14570,"rua claudionor de jesus afonso barbosa, SÍTIO CERCADO, Curitiba",-25.5352526,-49.279123
14571,"rua vanessa natel de camargo, PORTÃO, Curitiba",-25.4841474,-49.30806930000001
14572,"rua gen. luiz carlos pereira tourinho, CAMPO DE SANTANA, Curitiba",-25.590188,-49.3443148
14573,"rua des. vieira cavalcanti, SÃO FRANCISCO, Curitiba",-25.4220108,-49.28031840000001
14574,"rua dr jazon vieira da rocha, GUAÍRA, Curitiba",-25.4653272,-49.2673046
14575,"rua dr. reynaldo machado, REBOUÇAS, Curitiba",-25.4480629,-49.2569001
14576,"rua prof. hugo hohmann, CAMPO COMPRIDO, Curitiba",-25.4363599,-49.3412465
14577,"rua camilo castelo branco, GUAÍRA, Curitiba",-25.4773428,-49.2760751
14578,"rua claudio mendes sobrinho, SANTA CÂNDIDA, Curitiba",-25.3646013,-49.2177093
14579,"rua vanessa natel de camargo, PINHEIRINHO, Curitiba",-25.4841474,-49.30806930000001
14580,"rua antônio rebelatto, XAXIM, Curitiba",-25.4943024,-49.2625409
14581,"rua kyona kendrick vannucci, SÃO MIGUEL, Curitiba",-25.5051946,-49.3558202
14582,"rua hermelino almeida rocha, CIDADE INDUSTRIAL, Curitiba",-25.4936886,-49.3448152
14583,"rua dr. muricy, CENTRO, Curitiba",-25.432445,-49.2722218
14584,"rua cons. laurindo, CENTRO, Curitiba",-25.4345074,-49.2630588
14585,"rua dos alecrins, BARREIRINHA, Curitiba",-25.374064,-49.2518959
14586,"rua prof. joão soares barcelos, BOQUEIRÃO, Curitiba",-25.4943145,-49.2478645
14587,"rua passeio publico, CENTRO, Curitiba",-25.4253585,-49.26742910000001
14588,"rua iapó, REBOUÇAS, Curitiba",-25.4482214,-49.2542554
14589,"rua alcioni camargo de queiroz, SÍTIO CERCADO, Curitiba",-25.5366724,-49.2547024
14590,"rua alcides darcanch, SANTA FELICIDADE, Curitiba",-25.3892489,-49.3339073
14591,"rua jose osinski, CAJURU, Curitiba",-25.4593153,-49.2135109
14592,"rua josé rennó pereira filho, BOQUEIRÃO, Curitiba",-25.505607,-49.25416209999999
14593,"rua prof. dario veloso, VILA IZABEL, Curitiba",-25.4586045,-49.296137
14594,"rua celestina bortoletto cavallin, ÁGUA VERDE, Curitiba",-25.4530706,-49.2779229
14595,"rua travessa alcione de queiroz, SÍTIO CERCADO, Curitiba",-25.5366724,-49.2547024
14596,"rua valdemiro natálio bordenowski, SANTA FELICIDADE, Curitiba",-25.416249,-49.3348349
14597,"rua cel. joão maria sobrinho, VISTA ALEGRE, Curitiba",-25.4014639,-49.29462969999999
14598,"rua afonso camargo, CENTRO, Curitiba",-25.4417213,-49.2325424
14599,"rua emídio nonato da silva, CIDADE INDUSTRIAL, Curitiba",-25.5046634,-49.3247751
14600,"rua 1 de setembro, CAXIMBA, Curitiba",-25.6165382,-49.35423309999999
14601,"rua linha verde, PRADO VELHO, Curitiba",-25.4837908,-49.2654498
14602,"rua dr. aluizio frança, MERCÊS, Curitiba",-25.4254317,-49.3063806
14603,"rua tenente luiz de campos vallejo, SÃO CRISTOVÃO, Curitiba",38.1040864,-122.2566367
14604,"rua rua roberto ozório de almeida, CIDADE INDUSTRIAL, Curitiba",-25.5550366,-49.3186915
14605,"rua rosa maranho bobato, JD SUISSA, Curitiba",-25.5429267,-49.1656454
14606,"rua francisco kruger, VILA FORMOSA, Curitiba",-25.3484069,-49.2649197
14607,"rua francisco gruger, FORMOSO, Curitiba",39.78000979999999,-97.9922672
14608,"rua rua da cidadania do carmo, BOQUEIRÃO, Curitiba",-25.501634,-49.2386996
14609,"rua marcos antônio malucelli, CIDADE INDUSTRIAL, Curitiba",-25.4886261,-49.3504802
14610,"rua tereza magrin buso, SÍTIO CERCADO, Curitiba",-25.5452221,-49.2785299
14611,"rua ver. nicolau lange, TARUMÃ, Curitiba",-25.4260552,-49.2110249
14612,"rua paulino de siqueira cortês, SÃO PEDRO, Curitiba",-25.542056,-49.199099
14613,"rua paulino de siqueira cortês, SAO JOSE DOS PINHAIS, Curitiba",-25.542056,-49.199099
14614,"rua paulino de siqueira cortês, CENTRO, Curitiba",-25.542056,-49.199099
14615,"rua doutor manoel macedo loyola, MERCÊS, Curitiba",-25.4170255,-49.2950358
14616,"rua daniel cesário pereira, SANTA FELICIDADE, Curitiba",-25.3869188,-49.3323139
14617,"rua desembargador aristoxenes bittencourt, BOA VISTA, Curitiba",-25.4297443,-49.22551360000001
14618,"rua miguel de lazzari, SANTA FELICIDADE, Curitiba",-25.392724,-49.2906062
14619,"rua maria geronasso do rosario, BOA VISTA, Curitiba",-25.3842557,-49.237877
14620,"rua elba de padua lima, CAPÃO RASO, Curitiba",-25.5025543,-49.2908353
14621,"rua professor elzeário pitz, CIDADE INDUSTRIAL, Curitiba",-25.4865451,-49.3377401
14622,"rua dr. aluizio franaça, BIGORRILHO, Curitiba",-25.4257043,-49.3062225
14623,"rua do evangelho quadrangular, CIDADE INDUSTRIAL, Curitiba",-25.4507159,-49.3512968
14624,"rua antenor gonçalves franco, TABOÃO, Curitiba",-25.3748451,-49.2757659
14625,"rua me. emília riquelme, SÍTIO CERCADO, Curitiba",-25.5441622,-49.2771122
14626,"rua érico da silva, SANTA CÂNDIDA, Curitiba",-25.3628807,-49.2163608
14627,"rua marins zanon, SÍTIO CERCADO, Curitiba",-25.5350532,-49.2672238
14628,"rua capao raso, NOVO MUNDO, Curitiba",-25.4883611,-49.2945011
14629,"rua pedro sobiech, CAMPO COMPRIDO, Curitiba",-25.4483767,-49.3429787
14630,"rua florentina fernandes camargo, ABRANCHES, Curitiba",-25.3809484,-49.2793996
14631,"rua synval stocchero, CIDADE INDUSTRIAL, Curitiba",-25.4790947,-49.3566606
14632,"rua eng. costa barros, JARDIM BOTÂNICO, Curitiba",-25.45504,-49.2138926
14633,"rua josé ferreira rocha, PINHEIRINHO, Curitiba",-25.5302673,-49.2882852
14634,"rua sonia maria telichinski rodrigues, UBERABA, Curitiba",-25.4912537,-49.1986774
14635,"rua irmã estanislava, SÃO FRANCISCO, Curitiba",37.7749295,-122.4194155
14636,"rua del. bruno de almeida, CAMPO DE SANTANA, Curitiba",-25.5920797,-49.3210609
14637,"rua naimeh ayoub sarraf, CAMPINA DO SIQUEIRA, Curitiba",-25.4434577,-49.31620239999999
14638,"rua praça san martim, CABRAL, Curitiba",-25.4808762,-49.3044253
14639,"rua pedro alexandre brotto, AHÚ, Curitiba",-25.4043288,-49.2580771
