,Endereco,LATITUDE,LONGITUDE
9673,"rua santo amaro, ÁGUA VERDE, Curitiba",-25.4569456,-49.2751556
9674,"rua josé valle, SÃO JOÃO, Curitiba",-25.4018232,-49.3113792
9675,"rua eurides gonçalves saldanha, ALTO BOQUEIRÃO, Curitiba",-25.5282331,-49.2453673
9676,"rua david gulin, JUVEVÊ, Curitiba",-25.3753515,-49.2377341
9677,"rua augusto renoir, GUABIROTUBA, Curitiba",-25.4700899,-49.2446906
9678,"rua rosa oliva cruzeta, CIDADE INDUSTRIAL, Curitiba",-25.4206649,-49.35314760000001
9679,"rua pedro cruzetta, CIDADE INDUSTRIAL, Curitiba",-25.4611151,-49.3730396
9680,"rua nossa senhora da gloria, CENTRO CÍVICO, Curitiba",-25.4211098,-49.2663794
9681,"rua humberto higino parolin, XAXIM, Curitiba",-25.4959769,-49.26531079999999
9682,"rua anne frank, ALTO BOQUEIRÃO, Curitiba",-25.495846,-49.238971
9683,"rua deputado waldemiro pedroso, CAPÃO RASO, Curitiba",-25.4925977,-49.3031071
9684,"rua eliezer disaró fangueiro, UBERABA, Curitiba",-25.4704251,-49.2218922
9685,"rua mário bittencourt, SANTA CÂNDIDA, Curitiba",-25.3833002,-49.2318782
9686,"rua sergio carlos martins leal, CIDADE INDUSTRIAL, Curitiba",-25.5103022,-49.32703559999999
9687,"rua jose guercheski, BOQUEIRÃO, Curitiba",-25.5100643,-49.2190784
9688,"rua jovenilson américo de oliveira, CIDADE INDUSTRIAL, Curitiba",-25.560451,-49.3305674
9689,"rua doutor brasílio ferreira da luz, JARDIM DAS AMÉRICAS, Curitiba",-25.4596314,-49.2213479
9690,"rua não informada, BUTIATUVINHA, Curitiba",-25.3894159,-49.355035
9691,"rua itaguajé, SÍTIO CERCADO, Curitiba",-25.5530314,-49.2536305
9692,"rua tomé de souza, LINDÓIA, Curitiba",-25.4746478,-49.2672607
9693,"rua alfredo jose pinto, FAZENDINHA, Curitiba",-25.4743909,-49.3219162
9694,"rua sebastião malucelli, CAPÃO RASO, Curitiba",-25.4963282,-49.29957710000001
9695,"rua mercurio, ALTO BOQUEIRÃO, Curitiba",-25.5312926,-49.2647464
9696,"rua getúlio vargas, REBOUÇAS, Curitiba",-25.4434424,-49.2678912
9697,"rua ninon muller piske, CAJURU, Curitiba",-25.4496363,-49.2191092
9698,"rua joão sttal, BUTIATUVINHA, Curitiba",-25.4012462,-49.3511953
9699,"rua jose pereira de araujo, CAPÃO RASO, Curitiba",-25.5128341,-49.30268599999999
9700,"rua sem nome, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
9701,"rua colorado, CENTRO, Curitiba",39.5500507,-105.7820674
9702,"rua flamboyant, CIDADE INDUSTRIAL, Curitiba",-25.3582478,-49.2597448
9703,"rua doutor jose pires braga, TATUQUARA, Curitiba",-25.5605999,-49.3316329
9704,"rua antonio bariquelo, FANNY, Curitiba",-25.4731444,-49.2600021
9705,"rua br 116, CIDADE INDUSTRIAL, Curitiba",-25.519234,-49.2934425
9706,"rua roberto cichon, CRISTO REI, Curitiba",-25.4379702,-49.2345635
9707,"rua marechal octávio saldanha mazza, BIGORRILHO, Curitiba",-25.5135481,-49.2973229
9708,"rua maury de jesus da silva, MOSSUNGUÊ, Curitiba",-25.4300385,-49.33294309999999
9709,"rua estação tubo osternack, SÍTIO CERCADO, Curitiba",-25.5531788,-49.2509204
9710,"rua trajano reis, BOM RETIRO, Curitiba",-25.4237128,-49.27422809999999
9711,"rua jose ribeiro baptista, CAMPO DE SANTANA, Curitiba",-25.5887516,-49.3237761
9712,"rua eduardo victor piechnik, UBERABA, Curitiba",-25.4985851,-49.2117273
9713,"rua juvenal dias garcez, CAJURU, Curitiba",-25.4539821,-49.216484
9714,"rua minas gerais, PAROLIN, Curitiba",-25.4671315,-49.2728078
9715,"rua irmãs paulinas, CAPÃO RASO, Curitiba",-25.4949533,-49.2923282
9716,"rua jorge gomes rosa, JARDIM DAS AMÉRICAS, Curitiba",-25.4706094,-49.2165961
9717,"rua noca correia reinharbt (tatuquara), TATUQUARA, Curitiba",-25.570871,-49.318732
9718,"rua euclides da cunha, CENTRO CÍVICO, Curitiba",-25.4349225,-49.2978588
9719,"rua odorico jose chiamulera, CIDADE INDUSTRIAL, Curitiba",-25.5147154,-49.33568409999999
9720,"rua nelson satenarski monteiro, BOQUEIRÃO, Curitiba",-25.5392439,-49.245717
9721,"rua guilherme pugsley, CAPÃO RASO, Curitiba",-25.4610839,-49.2882474
9722,"rua antonio paula de franca, CASCATINHA, Curitiba",-25.4076966,-49.3083783
9723,"rua tenente coronel arlindo candido molina, CAMPO DE SANTANA, Curitiba",-25.586978,-49.3208383
9724,"rua tobias de macedo, CAJURU, Curitiba",-25.4272583,-49.3292898
9725,"rua pedro gusso, SÍTIO CERCADO, Curitiba",-25.50342,-49.3145801
9726,"rua catarina bressan scarpin, CIDADE INDUSTRIAL, Curitiba",-25.4686901,-49.3234763
9727,"rua roberto faria, PORTÃO, Curitiba",-25.4741602,-49.2608131
9728,"rua antonio geroslau ferreira, SÃO MIGUEL, Curitiba",-25.4965772,-49.35247630000001
9729,"rua joao malucelli neto, CIDADE INDUSTRIAL, Curitiba",-25.5304576,-49.3364296
9730,"rua dalila lopes costa, CAJURU, Curitiba",-25.482636,-49.20911590000001
9731,"rua margarida angela zardo miranda, SÃO BRAZ, Curitiba",-25.4068895,-49.3355061
9732,"rua manoel nóbrega, FANNY, Curitiba",-25.4808762,-49.3044253
9733,"rua ruy leal, CAMPO DE SANTANA, Curitiba",-25.5766047,-49.3232042
9734,"rua rod. br cento e dezesseis, ATUBA, Curitiba",-25.4289541,-49.267137
9735,"rua desembargador joão josé arruda júnior, CIDADE INDUSTRIAL, Curitiba",-25.5504097,-49.264344
9736,"rua josé izidoro biazetto, CAMPO COMPRIDO, Curitiba",-25.4382949,-49.3417089
9737,"rua ana maria mansur mader gisi, GANCHINHO, Curitiba",-25.550805,-49.2458243
9738,"rua canada, BACACHERI, Curitiba",-25.3929371,-49.2386451
9739,"rua tres, UBERABA, Curitiba",-25.4762825,-49.2213541
9740,"rua ten.cor.benjamim laje, CAJURU, Curitiba",-25.4985509,-49.2185304
9741,"rua eugênio gomes de brito, CAJURU, Curitiba",-25.4542629,-49.2158031
9742,"rua antonio paulo de franca, SANTA FELICIDADE, Curitiba",-25.4175282,-49.3459213
9743,"rua campinas, CABRAL, Curitiba",-25.4011703,-49.2496849
9744,"rua felipe muller, SÍTIO CERCADO, Curitiba",-25.5393534,-49.2503298
9745,"rua curitiba ponta grossa br-277, MOSSUNGUÊ, Curitiba",-25.4303651,-49.3327772
9746,"rua jose fernandes maldonado, CAJURU, Curitiba",-25.4091399,-49.2177826
9747,"rua joão domingos calvaca, SÍTIO CERCADO, Curitiba",-25.533601,-49.2779391
9748,"rua eoni filho nascimento, CAJURU, Curitiba",-25.4601547,-49.2132111
9749,"rua acyr saldanha loyola, CAMPO DE SANTANA, Curitiba",-33.0276981,17.9176312
9750,"rua coronel americo walger, ALTO BOQUEIRÃO, Curitiba",-25.5359307,-49.2396506
9751,"rua antero de quental, GUAÍRA, Curitiba",-25.476445,-49.2747655
9752,"rua presidente padua fleury, HAUER, Curitiba",-25.4778274,-49.2531432
9753,"rua imer collares marques, XAXIM, Curitiba",-25.4991155,-49.2619763
9754,"rua professora hildegard schmah, PORTÃO, Curitiba",-25.4767559,-49.2940943
9755,"rua emanoel ernesto bertoldi (campo de santana), UMBARÁ, Curitiba",-25.5896649,-49.330002
9756,"rua joão conceiçao gumy, CIDADE INDUSTRIAL, Curitiba",-25.5134292,-49.3276005
9757,"rua barão de guaraúna, ALTO DA GLÓRIA, Curitiba",-25.4171728,-49.2587544
9758,"rua doutor leão mocellin, SANTA FELICIDADE, Curitiba",-25.3986201,-49.3204924
9759,"rua olga batista bviláqua, SÍTIO CERCADO, Curitiba",-25.5298851,-49.2566724
9760,"rua av. joao gualberto, ALTO DA GLÓRIA, Curitiba",-25.4194682,-49.2650207
9761,"rua pavão, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
9762,"rua maria kuchinar kloss, CAMPO COMPRIDO, Curitiba",-25.4353003,-49.3459343
9763,"rua angelo moro, SÍTIO CERCADO, Curitiba",-25.5520712,-49.260459
9764,"rua elza lukeman, UBERABA, Curitiba",-25.48842,-49.199803
9765,"rua 116, ATUBA, Curitiba",-25.4356711,-49.234039
9766,"rua seis, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
9767,"rua visconde de guarapuava, ÁGUA VERDE, Curitiba",-25.4438994,-49.2865969
9768,"rua 23 de agosto, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
9769,"rua francisco fiorillo, CAMPO COMPRIDO, Curitiba",-25.4487394,-49.3185847
9770,"rua juscelino kubitschek de oliveira ld, PINHEIRINHO, Curitiba",-25.4901584,-49.3446295
9771,"rua percy withers, ÁGUA VERDE, Curitiba",-25.4528648,-49.2863214
9772,"rua carlos alexandre, TATUQUARA, Curitiba",-25.571265,-49.3306321
9773,"rua fábio pinheiro, PILARZINHO, Curitiba",-25.4013802,-49.2898998
9774,"rua professor assis gonçalves, PORTÃO, Curitiba",-25.4602151,-49.2837468
9775,"rua guilhermina carmen serra, ALTO BOQUEIRÃO, Curitiba",-25.5370443,-49.23777680000001
9776,"rua teixeira mendes, JARDIM SOCIAL, Curitiba",-25.418656,-49.2326993
9777,"rua julia domakoski, SANTA FELICIDADE, Curitiba",-25.4422997,-49.3188955
9778,"rua pierina bertuzzi borin, UMBARÁ, Curitiba",-25.5674299,-49.2832385
9779,"rua abraham lincoln, SEMINÁRIO, Curitiba",-25.4529316,-49.3078321
9780,"rua estevão bayão, BATEL, Curitiba",-25.4469443,-49.29163579999999
9781,"rua quadra 24, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
9782,"rua coronel hoche pedra pires, VILA IZABEL, Curitiba",-25.4542407,-49.3016732
9783,"rua paulo de deus bessa, SÃO BRAZ, Curitiba",-25.4255101,-49.343497
9784,"rua iliria maria zonta bonato, UMBARÁ, Curitiba",-25.6010485,-49.2907656
9785,"rua lucia oliveira lara, SÍTIO CERCADO, Curitiba",-25.5557176,-49.2577457
9786,"rua lotario pereira, ALTO BOQUEIRÃO, Curitiba",-25.5398147,-49.2339884
9787,"rua ruy virmond carnasciali, SEMINÁRIO, Curitiba",-25.4524719,-49.3098722
9788,"rua europa, CAJURU, Curitiba",54.5259614,15.2551187
9789,"rua edvigetulio (tatuquara), TATUQUARA, Curitiba",-25.5647384,-49.3282697
9790,"rua zezé ribas, ORLEANS, Curitiba",-25.4260051,-49.35453589999999
9791,"rua waldemar bona, ATUBA, Curitiba",-25.3880459,-49.19572830000001
9792,"rua myriam de lourdes neves, MOSSUNGUÊ, Curitiba",-25.4317309,-49.32838650000001
9793,"rua antonio reinaldo zanon, SÃO MIGUEL, Curitiba",-25.4798616,-49.3364882
9794,"rua presidente affonso camargo, PAROLIN, Curitiba",-25.4417213,-49.2325424
9795,"rua josé martinho lissa, MOSSUNGUÊ, Curitiba",-25.4430661,-49.3293842
9796,"rua david bodziak, BARREIRINHA, Curitiba",-25.3531761,-49.2561964
9797,"rua nicolau vieira, SÃO BRAZ, Curitiba",-25.4195045,-49.3559521
9798,"rua antonio contin, JARDIM DAS AMÉRICAS, Curitiba",-25.4531177,-49.2215427
9799,"rua iguaçúi, PORTÃO, Curitiba",-25.5538328,-49.2492084
9800,"rua reinaldo issberner, JARDIM DAS AMÉRICAS, Curitiba",-25.4492541,-49.2250322
9801,"rua felício da costa vieira, PAROLIN, Curitiba",-25.4651968,-49.2690815
9802,"rua joaquim machado, CAJURU, Curitiba",-25.4612751,-49.2058823
9803,"rua angelo borbello, UMBARÁ, Curitiba",-25.5736231,-49.296855
9804,"rua cinco, CAMPO DE SANTANA, Curitiba",-25.5915928,-49.3371224
9805,"rua celeste tortato gabardo, CIDADE INDUSTRIAL, Curitiba",-25.5440645,-49.28107019999999
9806,"rua pedro joaquim de castro, CAJURU, Curitiba",-25.4931073,-49.2005139
9807,"rua antonio martins de araujo, JARDIM BOTÂNICO, Curitiba",-25.4398882,-49.25238479999999
9808,"rua genesio ramalho, ABRANCHES, Curitiba",-25.3569762,-49.2782596
9809,"rua rio japurá, BACACHERI, Curitiba",-25.3994484,-49.2007857
9810,"rua javert manfredini, ATUBA, Curitiba",-25.3877342,-49.1981244
9811,"rua sagrado coração de jesus, ÁGUA VERDE, Curitiba",-25.4528611,-49.2812122
9812,"rua alffonso krainski, CAJURU, Curitiba",-25.4896473,-49.2012996
9813,"rua jesuino lopes, SEMINÁRIO, Curitiba",-25.4503338,-49.3097194
9814,"rua joão nicoletti daros, SÃO LOURENÇO, Curitiba",-25.5058855,-49.2774492
9815,"rua deocleciano de paula xavier, BOA VISTA, Curitiba",-25.3925052,-49.2811403
9816,"rua piquiri, CIDADE INDUSTRIAL, Curitiba",-25.4289541,-49.267137
9817,"rua crevelândia, SÍTIO CERCADO, Curitiba",-25.5360336,-49.2681786
9818,"rua frederico cantarelli, MERCÊS, Curitiba",-25.4293438,-49.2983869
9819,"rua vinicius jose borio junior, CAMPO DE SANTANA, Curitiba",-25.5965413,-49.3354238
9820,"rua medianeira, BOA VISTA, Curitiba",-25.3909565,-49.2596308
9821,"rua principal dois (bairro alto), BAIRRO ALTO, Curitiba",-25.399054,-49.1941632
9822,"rua joão américo de oliveira, HUGO LANGE, Curitiba",-25.4113485,-49.2442974
9823,"rua albor pimpão de almeida, TATUQUARA, Curitiba",-25.5742849,-49.334855
9824,"rua rua central, UBERABA, Curitiba",-25.4858632,-49.2193668
9825,"rua pedro dos santos, SÍTIO CERCADO, Curitiba",-25.5527441,-49.2471852
9826,"rua artur e. da luz, CAJURU, Curitiba",-25.4706334,-49.1911065
9827,"rua miguel josé juaquim, AUGUSTA, Curitiba",-25.5076779,-49.26246889999999
9828,"rua aníbal afonso, ABRANCHES, Curitiba",-25.3569786,-49.2739821
9829,"rua antonio augusto de brito, UBERABA, Curitiba",-25.5565737,-49.2799409
9830,"rua palmyra crivellaro bertolde, PINHEIRINHO, Curitiba",-25.5917031,-49.33795749999999
9831,"rua santa beatriz de vicência, CIDADE INDUSTRIAL, Curitiba",-25.5048139,-49.3203222
9832,"rua dona herminia lupion, VISTA ALEGRE, Curitiba",-25.4092547,-49.3019276
9833,"rua estrada do ganchinho (umbara), UMBARÁ, Curitiba",-25.5623218,-49.2675067
9834,"rua dr alberto franco ferreira da costa, JARDIM BOTÂNICO, Curitiba",-25.4442691,-49.250451
9835,"rua albor pimpao de almeida, TATUQUARA, Curitiba",-25.5742849,-49.334855
9836,"rua joão koleski, SANTA FELICIDADE, Curitiba",-25.4399335,-49.3522932
9837,"rua lazaro zacarias dos santos, SANTA CÂNDIDA, Curitiba",-25.3658468,-49.2165906
9838,"rua innocente rebellato, XAXIM, Curitiba",-25.4959491,-49.2676728
9839,"rua prosdócimo lago, CABRAL, Curitiba",-25.3732562,-49.2795035
9840,"rua arnaldo batista de castro, BUTIATUVINHA, Curitiba",-25.3843591,-49.1957077
9841,"rua joao americo de oliveira, CABRAL, Curitiba",-25.4111699,-49.246377
9842,"rua joao haupt, CIDADE INDUSTRIAL, Curitiba",-25.5335125,-49.331937
9843,"rua maria gusso sforza, ATUBA, Curitiba",-25.3800784,-49.30057350000001
9844,"rua martins fontes, CENTRO, Curitiba",-25.4826197,-49.324462
9845,"rua joão bonato, PILARZINHO, Curitiba",-25.3910768,-49.2919413
9846,"rua linhão do emprego- inter cavas, BOQUEIRÃO, Curitiba",-25.5030083,-49.2367172
9847,"rua nilo peçanha, HUGO LANGE, Curitiba",-25.403116,-49.2752053
9848,"rua mario dybas, CIDADE INDUSTRIAL, Curitiba",-25.5145179,-49.34325519999999
9849,"rua waldemar mota, BOA VISTA, Curitiba",-25.3759606,-49.23173689999999
9850,"rua ilha de marajó, PINHEIRINHO, Curitiba",-25.5270563,-49.2738655
9851,"rua guilherme valter lori, UBERABA, Curitiba",-25.4881863,-49.20103760000001
9852,"rua josé benedito oliveira, UBERABA, Curitiba",-25.494702,-49.2000823
9853,"rua assis de brito, CAJURU, Curitiba",-25.4713367,-49.19040090000001
9854,"rua do jacarandá, SANTA FELICIDADE, Curitiba",-25.3706187,-49.25754999999999
9855,"rua marcioniro teodoro lino, CAPÃO DA IMBUIA, Curitiba",-25.4319223,-49.2051108
9856,"rua carlos gusso, PINHEIRINHO, Curitiba",-25.5198459,-49.2795785
9857,"rua vila formosa, UBERABA, Curitiba",-23.5671856,-46.5437922
9858,"rua roberto lobo, CAJURU, Curitiba",-25.4729054,-49.2408733
9859,"rua r. 24 de maio, CENTRO, Curitiba",-25.4392855,-49.2733733
9860,"rua attilio silva fonseca, CIDADE INDUSTRIAL, Curitiba",-25.545391,-49.26180919999999
9861,"rua frei antonio sinibaldi, CIDADE INDUSTRIAL, Curitiba",-25.4808762,-49.3044253
9862,"rua isaias regis de miranda, ATUBA, Curitiba",-25.4884676,-49.2493583
9863,"rua anita ribas, JARDIM SOCIAL, Curitiba",-25.4130195,-49.22466910000001
9864,"rua julio pedroso de morais, BOA VISTA, Curitiba",-25.3884647,-49.25886759999999
9865,"rua professor edmundo josé binder, CAJURU, Curitiba",-25.4532264,-49.2019426
9866,"rua pedro americo, CAPÃO RASO, Curitiba",-25.4951285,-49.29138990000001
9867,"rua isaias regis de miranda, PINHEIRINHO, Curitiba",-25.4884676,-49.2493583
9868,"rua guilherme martini, NOVO MUNDO, Curitiba",-25.46343,-49.318174
9869,"rua irma sofia riech (cic), CIDADE INDUSTRIAL, Curitiba",-25.4588719,-49.3413402
9870,"rua santa bernadethe, PINHEIRINHO, Curitiba",-25.4799353,-49.2775799
9871,"rua miguel kaluf, CAJURU, Curitiba",-25.4556733,-49.2186768
9872,"rua r max rosenmann, TINGUI, Curitiba",-25.3901277,-49.2160724
9873,"rua rivadavia de macedo junior, CIDADE INDUSTRIAL, Curitiba",-25.5425817,-49.3374002
9874,"rua jovenilson américo de oliveira, PINHEIRINHO, Curitiba",-25.560451,-49.3305674
9875,"rua guy de maupassant, BOA VISTA, Curitiba",-25.3882712,-49.2861376
9876,"rua almirante tamandare, CENTRO, Curitiba",-25.423809,-49.2547823
9877,"rua joão maria cordova passos, ATUBA, Curitiba",-25.3756772,-49.2094283
9878,"rua izahia cecin calixto, CAJURU, Curitiba",-25.4687839,-49.1997052
9879,"rua leonardo gelinski (cajuru), CAJURU, Curitiba",-25.4533463,-49.2004001
9880,"rua nivaldo medvid, CIDADE INDUSTRIAL, Curitiba",-25.5471355,-49.3314353
9881,"rua pastor joão boeira de vargas, PINHEIRINHO, Curitiba",-25.5252816,-49.2694813
9882,"rua desembargador lauro fabricio de mello, SÃO MIGUEL, Curitiba",-25.5483029,-49.2553107
9883,"rua olga de araújo espíndola, CAPÃO RASO, Curitiba",-25.4916728,-49.3010328
9884,"rua dognor cunha, NOVO MUNDO, Curitiba",-25.4853193,-49.2973127
9885,"rua agenor pierri, CENTRO CÍVICO, Curitiba",-25.5118853,-49.3219051
9886,"rua travessa b, SÍTIO CERCADO, Curitiba",-25.5393516,-49.2644556
9887,"rua joao daeski, FAZENDINHA, Curitiba",-25.5550509,-49.2571015
9888,"rua inácio de oliveira santos, CIDADE INDUSTRIAL, Curitiba",-25.5101913,-49.32565
9889,"rua oreste tha, CIDADE INDUSTRIAL, Curitiba",-25.5051867,-49.32679659999999
9890,"rua marechal jose agostinho dos santos, CAPÃO DA IMBUIA, Curitiba",-25.4316344,-49.2111595
9891,"rua josé cechelero, SANTO INÁCIO, Curitiba",-25.4285724,-49.3267144
9892,"rua ferreira do amaral, ÁGUA VERDE, Curitiba",-25.4614758,-49.2890404
9893,"rua antonina molina bela, CIDADE INDUSTRIAL, Curitiba",-25.5040295,-49.3297882
9894,"rua joão de oliveira franco, BAIRRO ALTO, Curitiba",-25.488127,-49.2771105
9895,"rua atilio brunetti, CIDADE INDUSTRIAL, Curitiba",-25.5102749,-49.2991363
9896,"rua projetada, TABOÃO, Curitiba",-25.3723539,-49.2801052
9897,"rua coronel joão maria sobrinho, PILARZINHO, Curitiba",-25.4014639,-49.29462969999999
9898,"rua francisco leal, BACACHERI, Curitiba",-25.4176037,-49.2258056
9899,"rua br-476, GUABIROTUBA, Curitiba",-25.4601511,-49.2500286
9900,"rua luiz sieracki, SANTO INÁCIO, Curitiba",-25.4246805,-49.3134236
9901,"rua são joão, BOA VISTA, Curitiba",-25.3806092,-49.2259474
9902,"rua attílio gasparini, JARDIM SOCIAL, Curitiba",-25.4179007,-49.2323581
9903,"rua joão alencar guimarães, PORTÃO, Curitiba",-25.4587695,-49.3162391
9904,"rua plácido de castro, CAJURU, Curitiba",-25.4554125,-49.2477362
9905,"rua arthur ramos, ATUBA, Curitiba",-25.3946054,-49.2004813
9906,"rua douglas, TATUQUARA, Curitiba",-25.4741529,-49.35078679999999
9907,"rua terezinha cavalcanti do nascimento, SÍTIO CERCADO, Curitiba",-25.550038,-49.2535489
9908,"rua do capanema, CENTRO, Curitiba",-25.4808762,-49.3044253
9909,"rua joao batista bettega junior, TATUQUARA, Curitiba",-25.5631789,-49.3136166
9910,"rua angelo golin, SÍTIO CERCADO, Curitiba",-25.5368096,-49.26376459999999
9911,"rua presidente kennedy, VILA IZABEL, Curitiba",-25.4577686,-49.294653
9912,"rua linha verde, CAJURU, Curitiba",-25.4484728,-49.2357414
9913,"rua arary souto, BOA VISTA, Curitiba",-25.385097,-49.2309219
9914,"rua cidade gaucha, CIDADE INDUSTRIAL, Curitiba",-25.4748258,-49.3459294
9915,"rua armando carvalho chaves, PAROLIN, Curitiba",-25.5333199,-49.2521895
9916,"rua capitao joaquim jose m mendonca (ganchinho), GANCHINHO, Curitiba",-25.5605374,-49.2582615
9917,"rua sonia maria, HAUER, Curitiba",-25.4746173,-49.25532200000001
9918,"rua expedicionario gumercindo da silva, ALTO BOQUEIRÃO, Curitiba",-25.5378129,-49.24667849999999
9919,"rua br-476, ALTO BOQUEIRÃO, Curitiba",-25.505817,-49.2831707
9920,"rua joao antonio prosdocimo, UBERABA, Curitiba",-25.4772513,-49.2235416
9921,"rua mateus mazaroski, SANTA FELICIDADE, Curitiba",-25.402088,-49.27141109999999
9922,"rua corbelia, SÍTIO CERCADO, Curitiba",-25.5370993,-49.2676936
9923,"rua palmira crevelaro bertoldi (campo de santana), CAMPO DE SANTANA, Curitiba",-25.5917031,-49.33795749999999
9924,"rua joão acola, TATUQUARA, Curitiba",-25.5631789,-49.3136166
9925,"rua alberto bolliger, CABRAL, Curitiba",-25.4184416,-49.2577185
9926,"rua dos presbiterianos - ashbel green simonton, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
9927,"rua curitiba-quatro barras br-277, ORLEANS, Curitiba",-25.5019492,-49.1493253
9928,"rua tecapao da imbuia, CAJURU, Curitiba",-25.4601547,-49.2132111
9929,"rua luiz fernando mainardes  - passarinho, NOVO MUNDO, Curitiba",-25.4890253,-49.2941253
9930,"rua prof. terezita faria dos santos lima, PILARZINHO, Curitiba",-25.393793,-49.2863291
9931,"rua itajubá, NOVO MUNDO, Curitiba",-25.4808175,-49.2989116
9932,"rua constantino marochi, CENTRO CÍVICO, Curitiba",-25.4156571,-49.2612266
9933,"rua brasília alves de faria de lara, CAXIMBA, Curitiba",-25.4790429,-49.3487839
9934,"rua canal salvador, UBERABA, Curitiba",-25.4923625,-49.2283881
9935,"rua da república, VILA IZABEL, Curitiba",-25.4577686,-49.294653
9936,"rua águas do passauna, CIDADE INDUSTRIAL, Curitiba",-25.5019116,-49.3541343
9937,"rua joão fleuri da rocha, SÍTIO CERCADO, Curitiba",-25.5428066,-49.2671381
9938,"rua francisco alves guimaraes, CENTRO, Curitiba",-25.4336709,-49.2524163
9939,"rua francisco saturnino d andrade, SÍTIO CERCADO, Curitiba",-25.5469502,-49.2521008
9940,"rua joão viana seiler, PRADO VELHO, Curitiba",-25.4551908,-49.2611697
9941,"rua joão batista scucato, BOA VISTA, Curitiba",-25.3840221,-49.2009531
9942,"rua constantina doria de oliveira, SÃO BRAZ, Curitiba",-25.4265567,-49.3573387
9943,"rua conselheiro dantas, PRADO VELHO, Curitiba",-25.4502658,-49.26108480000001
9944,"rua anastasia dobzipiski, BARREIRINHA, Curitiba",-25.3763122,-49.2649499
9945,"rua victor cotoviski, BARREIRINHA, Curitiba",-25.3556536,-49.27691610000001
9946,"rua francisco chidonski (cidade industrial), CIDADE INDUSTRIAL, Curitiba",-25.4743275,-49.334896
9947,"rua joao mequetti, SANTA CÂNDIDA, Curitiba",-25.376755,-49.2378355
9948,"rua james portugal de macedo, JARDIM SOCIAL, Curitiba",-25.5625995,-49.2049493
9949,"rua vicente machado, CAMPINA DO SIQUEIRA, Curitiba",-25.4389025,-49.2912399
9950,"rua tenente coronel benjamim lago, UBERABA, Curitiba",-25.4985509,-49.2185304
9951,"rua joão crisostomo da rocha, CAJURU, Curitiba",-25.4397204,-49.2105121
9952,"rua professor gaspar luiz de lacerda  pinto, TATUQUARA, Curitiba",-25.5575904,-49.3354034
9953,"rua guaçuí, SÍTIO CERCADO, Curitiba",-25.5530521,-49.2502097
9954,"rua josé bassani, CAPÃO DA IMBUIA, Curitiba",-25.4403899,-49.2178687
9955,"rua jorge batista crocetti, CAPÃO DA IMBUIA, Curitiba",-25.4368942,-49.2303475
9956,"rua professora regina ambrósio pimentel, CASCATINHA, Curitiba",-25.4090544,-49.31853040000001
9957,"rua orestes codega, CAPÃO RASO, Curitiba",-25.5175287,-49.3121111
9958,"rua delegado osias ogai, TATUQUARA, Curitiba",-25.5647384,-49.3282697
9959,"rua vitório joão brunor, ABRANCHES, Curitiba",-25.3832519,-49.2706618
9960,"rua dante luiz junior, CAPÃO RASO, Curitiba",-25.4977409,-49.2835112
9961,"rua raul leopoldo zimmer, SANTO INÁCIO, Curitiba",-25.4282597,-49.327559
9962,"rua quadra 14, CIDADE INDUSTRIAL, Curitiba",-23.2999171,-48.0550724
9963,"rua aretuza machado de andrade, CAMPO DE SANTANA, Curitiba",-25.5968037,-49.3381439
9964,"rua jose mendes sobrinho, CIDADE INDUSTRIAL, Curitiba",-25.4992205,-49.3318464
9965,"rua doutor ozéas saraiva de araújo, CIDADE INDUSTRIAL, Curitiba",-25.4890762,-49.2058799
9966,"rua luiz ronaldo canalli, FAZENDINHA, Curitiba",-25.4616866,-49.3320034
9967,"rua joao tschannerl, VISTA ALEGRE, Curitiba",-25.4058968,-49.2913631
9968,"rua jandaia do sul, GANCHINHO, Curitiba",-25.5542486,-49.2540622
9969,"rua coronel joão cândido de oliveira, CIDADE INDUSTRIAL, Curitiba",-25.3631007,-49.28105540000001
9970,"rua governador jorge lacerda, UBERABA, Curitiba",-25.4590425,-49.24757289999999
9971,"rua cidade de caçador, CIDADE INDUSTRIAL, Curitiba",-25.4749314,-49.343747
9972,"rua salvador josé correia coelho, CAMPO COMPRIDO, Curitiba",-25.4528141,-49.3568533
9973,"rua francisco xavier de oliveira, BOQUEIRÃO, Curitiba",-25.5654376,-49.3117501
9974,"rua maestro bento mussurunga, JARDIM DAS AMÉRICAS, Curitiba",-25.4579343,-49.2293393
9975,"rua cid josé dos santos, UMBARÁ, Curitiba",-25.4857729,-49.1945771
9976,"rua ivan romeu teixeira junior, PINHEIRINHO, Curitiba",-25.5240365,-49.2815249
9977,"rua antonio floriano filho, BOQUEIRÃO, Curitiba",-25.4920183,-49.266806
9978,"rua manaca, CAJURU, Curitiba",-25.4657857,-49.2119875
9979,"rua fernando correa de azevedo, SANTA FELICIDADE, Curitiba",-25.3835558,-49.33253819999999
9980,"rua coronel vividas, ALTO BOQUEIRÃO, Curitiba",-25.979821,-52.5678016
